pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
Europe	Japan	chr5	16860001	16880000	0.2475329913182502	214
Europe	Japan	chr5	16880001	16900000	0.5487389482073309	79
Europe	Japan	chr5	16900001	16920000	0.2531812299309833	129
Europe	Japan	chr5	16920001	16940000	0.1874919608916551	115
Europe	Japan	chr5	16940001	16960000	0.1058308088035629	153
Europe	Japan	chr5	16960001	16980000	0.097208566963785	155
Europe	Japan	chr5	16980001	17000000	0.0756468047843189	197
Europe	Japan	chr5	17000001	17020000	0.061815808610998	341
Europe	Japan	chr5	17020001	17040000	0.1343481205541744	114
Europe	Japan	chr5	17040001	17060000	0.1975997372439922	181
Europe	Japan	chr5	17060001	17080000	0.1868747175531479	329
Europe	Japan	chr5	17080001	17100000	0.5619331578935869	289
Europe	Japan	chr5	17100001	17120000	0.2950765672819447	338
Europe	Japan	chr5	17120001	17140000	0.2399050320976778	408
Europe	Japan	chr5	17140001	17160000	0.0862623176732904	232
Europe	Japan	chr5	17160001	17180000	0.1492386941498793	326
Europe	Japan	chr5	17180001	17200000	0.1116000026005905	322
Europe	Japan	chr5	17200001	17220000	0.1742605062421093	246
Europe	Japan	chr5	17220001	17240000	0.0825335227150516	622
Europe	Japan	chr5	17240001	17260000	0.0905439015547795	342
Europe	Japan	chr5	17260001	17280000	0.0977096866458339	330
Europe	Japan	chr5	17280001	17300000	0.4448338653206377	309
Europe	Japan	chr5	17300001	17320000	0.2030824206379652	315
Europe	Japan	chr5	17320001	17340000	0.1012279078564672	308
Europe	Japan	chr5	17340001	17360000	0.0707367813808776	621
Europe	Japan	chr5	17360001	17380000	0.1119097492060537	234
Europe	Japan	chr5	17380001	17400000	0.1429886536116822	184
Europe	Japan	chr5	17400001	17420000	0.1632931465553937	374
Europe	Japan	chr5	17420001	17440000	0.1590735004670183	544
Europe	Japan	chr5	17440001	17460000	0.1626655454970104	316
Europe	Japan	chr5	17460001	17480000	0.2551608810503546	207
Europe	Japan	chr5	17480001	17500000	0.3611371440472281	287
Europe	Japan	chr5	17500001	17520000	0.3810440537486937	158
Europe	Japan	chr5	17520001	17540000	0.3369832122935104	228
Europe	Japan	chr5	17540001	17560000	0.3425042253249203	125
Europe	Japan	chr5	17560001	17580000	0.2416061004642114	157
Europe	Japan	chr5	17580001	17600000	0.4436923227904049	214
Europe	Japan	chr5	17600001	17620000	0.3462785707007069	139
Europe	Japan	chr5	17620001	17640000	0.2445858767455472	114
Europe	Japan	chr5	17640001	17660000	0.3458608591178421	162
Europe	Japan	chr5	17660001	17680000	0.3086740711946805	307
Europe	Japan	chr5	17680001	17700000	0.3137441245980441	230
Europe	Japan	chr5	17700001	17720000	0.2777403865857907	96
Europe	Japan	chr5	17720001	17740000	0.3664050703505841	126
Europe	Japan	chr5	17740001	17760000	0.2464460692553297	113
Europe	Japan	chr5	17760001	17780000	0.2164620827984665	51
Europe	Japan	chr5	17780001	17800000	0.2902703341225961	190
Europe	Japan	chr5	17800001	17820000	0.3225759898746848	323
Europe	Japan	chr5	17820001	17840000	0.3538070396998068	229
Europe	Japan	chr5	17840001	17860000	0.3945287096237928	98
Europe	Japan	chr5	17860001	17880000	0.595975322168385	181
Europe	Japan	chr5	17880001	17900000	0.5065491096328367	188
Europe	Japan	chr5	17900001	17920000	0.3540669915123705	209
Europe	Japan	chr5	17920001	17940000	0.4527544212807755	121
Europe	Japan	chr5	17940001	17960000	0.4147802681440361	85
Europe	Japan	chr5	17960001	17980000	0.3981537992823356	128
Europe	Japan	chr5	17980001	18000000	0.2984206849171483	521
Europe	Japan	chr5	18000001	18020000	0.0473794804972757	197
Europe	Japan	chr5	18020001	18040000	0.3220379503750878	337
Europe	Japan	chr5	18040001	18060000	0.1915816878029521	276
Europe	Japan	chr5	18060001	18080000	0.1386254482877998	424
Europe	Japan	chr5	18080001	18100000	0.2032477976731931	224
Europe	Japan	chr5	18100001	18120000	0.1670188403189149	364
Europe	Japan	chr5	18120001	18140000	0.1396137846313055	464
Europe	Japan	chr5	18140001	18160000	0.1394361185550658	668
Europe	Japan	chr5	18160001	18180000	0.2178391127323542	181
Europe	Japan	chr5	18180001	18200000	0.3325209503324108	85
Europe	Japan	chr5	18200001	18220000	0.1593520026641524	174
Europe	Japan	chr5	18220001	18240000	0.1372872384369078	187
Europe	Japan	chr5	18240001	18260000	0.2194979966963005	143
Europe	Japan	chr5	18260001	18280000	0.0788320444616757	184
Europe	Japan	chr5	18280001	18300000	0.1149981022408564	139
Europe	Japan	chr5	18300001	18320000	0.0686061824106055	128
Europe	Japan	chr5	18320001	18340000	0.4132725532595624	294
Europe	Japan	chr5	18340001	18360000	0.346017076809867	168
Europe	Japan	chr5	18360001	18380000	0.5280259083068479	115
Europe	Japan	chr5	18380001	18400000	0.2556933030801434	332
Europe	Japan	chr5	18400001	18420000	0.2742827797092452	192
Europe	Japan	chr5	18420001	18440000	0.2816793322711426	247
Europe	Japan	chr5	18440001	18460000	0.2037594010719387	138
Europe	Japan	chr5	18460001	18480000	0.1744908453049105	157
Europe	Japan	chr5	18480001	18500000	0.2104737796146779	593
Europe	Japan	chr5	18500001	18520000	0.077211611084255	477
Europe	Japan	chr5	18520001	18540000	0.1204118149399737	351
Europe	Japan	chr5	18540001	18560000	0.1080197848321577	460
Europe	Japan	chr5	18560001	18580000	0.1011105289841911	422
Europe	Japan	chr5	18580001	18600000	0.1854417520260789	419
Europe	Japan	chr5	18600001	18620000	0.3477255957757794	292
Europe	Japan	chr5	18620001	18640000	0.2604741509916986	428
Europe	Japan	chr5	18640001	18660000	0.250333858482981	259
Europe	Japan	chr5	18660001	18680000	0.3537410419331948	438
Europe	Japan	chr5	18680001	18700000	0.1503369088074544	224
Europe	Japan	chr5	18700001	18720000	0.1010704395941808	106
Europe	Japan	chr5	18720001	18740000	0.4031182809109257	233
Europe	Japan	chr5	18740001	18760000	0.3226466321746761	259
Europe	Japan	chr5	18760001	18780000	0.4518152625978433	553
Europe	Japan	chr5	18780001	18800000	0.4202209970416168	174
Europe	Japan	chr5	18800001	18820000	0.3213295310141424	351
Europe	Japan	chr5	18820001	18840000	0.2261382412192652	265
Europe	Japan	chr5	18840001	18860000	0.1308100898507967	449
Europe	Japan	chr5	18860001	18880000	0.1052094715166471	231
Europe	Japan	chr5	18880001	18900000	0.2248609350155035	393
Europe	Japan	chr5	18900001	18920000	0.1639433916837174	220
Europe	Japan	chr5	18920001	18940000	0.3191617915626522	236
Europe	Japan	chr5	18940001	18960000	0.0543923504559688	284
Europe	Japan	chr5	18960001	18980000	0.0539572072027872	328
Europe	Japan	chr5	18980001	19000000	0.1648865003616801	172
Europe	Japan	chr5	19000001	19020000	0.3038036323707345	294
Europe	Japan	chr5	19020001	19040000	0.3029349430213395	628
Europe	Japan	chr5	19040001	19060000	0.3428034349376597	280
Europe	Japan	chr5	19060001	19080000	0.4614666567905277	143
Europe	Japan	chr5	19080001	19100000	0.442411089337225	99
Europe	Japan	chr5	19100001	19120000	0.3160935326453868	99
Europe	Japan	chr5	19120001	19140000	0.1888001428931933	355
Europe	Japan	chr5	19140001	19160000	0.1846133749246264	406
Europe	Japan	chr5	19160001	19180000	0.2151486176495897	287
Europe	Japan	chr5	19180001	19200000	0.3417643416125155	249
Europe	Japan	chr5	19200001	19220000	0.2610546702727404	151
Europe	Japan	chr5	19220001	19240000	0.0787971274758458	381
Europe	Japan	chr5	19240001	19260000	0.0875892354753616	336
Europe	Japan	chr5	19260001	19280000	0.1515349318907871	383
Europe	Japan	chr5	19280001	19300000	0.2722447849170504	375
Europe	Japan	chr5	19300001	19320000	0.2977286632318081	229
Europe	Japan	chr5	19320001	19340000	0.1872967201737945	529
Europe	Japan	chr5	19340001	19360000	0.2624830799515915	418
Europe	Japan	chr5	19360001	19380000	0.3363047619437027	350
Europe	Japan	chr5	19380001	19400000	0.282007739295196	216
Europe	Japan	chr5	19400001	19420000	0.3869113632257309	295
Europe	Japan	chr5	19420001	19440000	0.1893898789105378	157
Europe	Japan	chr5	19440001	19460000	0.3003171907029377	495
Europe	Japan	chr5	19460001	19480000	0.1878543707342176	163
Europe	Japan	chr5	19480001	19500000	0.2466905250286219	341
Europe	Japan	chr5	19500001	19520000	0.2065804729688575	460
Europe	Japan	chr5	19520001	19540000	0.3499998306929719	390
Europe	Japan	chr5	19540001	19560000	0.3702729683486401	355
Europe	Japan	chr5	19560001	19580000	0.08619459173855	496
Europe	Japan	chr5	19580001	19600000	0.3040513572438525	212
Europe	Japan	chr5	19600001	19620000	0.3089799182690981	642
Europe	Japan	chr5	19620001	19640000	0.3131786104957785	385
Europe	Japan	chr5	19640001	19660000	0.3557636969594648	283
Europe	Japan	chr5	19660001	19680000	0.3453819836939959	326
Europe	Japan	chr5	19680001	19700000	0.2988212884039953	580
Europe	Japan	chr5	19700001	19720000	0.1951819625782993	377
Europe	Japan	chr5	19720001	19740000	0.2930524523050518	371
Europe	Japan	chr5	19740001	19760000	0.2884629358071064	288
Europe	Japan	chr5	19760001	19780000	0.343577624436145	354
Europe	Japan	chr5	19780001	19800000	0.2811394534317341	288
Europe	Japan	chr5	19800001	19820000	0.3055327020667763	223
Europe	Japan	chr5	19820001	19840000	0.3476364894206069	324
Europe	Japan	chr5	19840001	19860000	0.2438901843735026	216
Europe	Japan	chr5	19860001	19880000	0.3106778288540954	373
Europe	Japan	chr5	19880001	19900000	0.1806837628615441	237
Europe	Japan	chr5	19900001	19920000	0.1028011498602509	833
Europe	Japan	chr5	19920001	19940000	0.2502708148736295	209
Europe	Japan	chr5	19940001	19960000	0.3232666341599787	260
Europe	Japan	chr5	19960001	19980000	0.3337865743536533	122
Europe	Japan	chr5	19980001	20000000	0.2473369094426138	662
Europe	Japan	chr5	20000001	20020000	0.3430203341015079	477
Europe	Japan	chr5	20020001	20040000	0.176714726238413	500
Europe	Japan	chr5	20040001	20060000	0.1549750259917419	462
Europe	Japan	chr5	20060001	20080000	0.3286599042861275	192
Europe	Japan	chr5	20080001	20100000	0.3327038375202825	946
Europe	Japan	chr5	20100001	20120000	0.4193117968804611	902
Europe	Japan	chr5	20120001	20140000	0.4655631030662043	231
Europe	Japan	chr5	20140001	20160000	0.4252839676955012	514
Europe	Japan	chr5	20160001	20180000	0.4124159214457463	171
Europe	Japan	chr5	20180001	20200000	0.3313131716149958	327
Europe	Japan	chr5	20200001	20220000	0.3585637704459599	547
Europe	Japan	chr5	20220001	20240000	0.4840784916725787	278
Europe	Japan	chr5	20240001	20260000	0.6416964312905897	921
Europe	Japan	chr5	20260001	20280000	0.3174130141326207	262
Europe	Japan	chr5	20280001	20300000	0.4036911610327525	340
Europe	Japan	chr5	20300001	20320000	0.3299684093745788	364
Europe	Japan	chr5	20320001	20340000	0.4073752023385018	349
Europe	Japan	chr5	20340001	20360000	0.5030019896894707	368
Europe	Japan	chr5	20360001	20380000	0.5030598182075601	414
Europe	Japan	chr5	20380001	20400000	0.4302117121766391	224
Europe	Japan	chr5	20400001	20420000	0.4250497693537054	327
Europe	Japan	chr5	20420001	20440000	0.2959062044334525	256
Europe	Japan	chr5	20440001	20460000	0.169154726981161	381
Europe	Japan	chr5	20460001	20480000	0.2256923633441857	574
Europe	Japan	chr5	20480001	20500000	0.1368401831494289	486
Europe	Japan	chr5	20500001	20520000	0.19854939014864	359
Europe	Japan	chr5	20520001	20540000	0.1306330809237596	944
Europe	Japan	chr5	20540001	20560000	0.1415508998943935	230
Europe	Japan	chr5	20560001	20580000	0.1797034995713627	270
Europe	Japan	chr5	20580001	20600000	0.076601563759339	660
Europe	Japan	chr5	20600001	20620000	0.1630803380675862	536
Europe	Japan	chr5	20620001	20640000	0.1554133299687815	157
Europe	Japan	chr5	20640001	20660000	0.1427856606957974	453
Europe	Japan	chr5	20660001	20680000	0.1093278555502717	329
Europe	Japan	chr5	20680001	20700000	0.1211902414021751	379
Europe	Japan	chr5	20700001	20720000	0.1730554559568847	310
Europe	Japan	chr5	20720001	20740000	0.2804715868536071	276
Europe	Japan	chr5	20740001	20760000	0.2798324471946971	704
Europe	Japan	chr5	20760001	20780000	0.1698714338247526	557
Europe	Japan	chr5	20780001	20800000	0.1379908526695599	619
Europe	Japan	chr5	20800001	20820000	0.037019323010273	534
Europe	Japan	chr5	20820001	20840000	0.0633918296996136	441
Europe	Japan	chr5	20840001	20860000	0.0822005424023378	435
Europe	Japan	chr5	20860001	20880000	0.1749673766199342	442
Europe	Japan	chr5	20880001	20900000	0.165550985786429	365
Europe	Japan	chr5	20900001	20920000	0.3267549140515177	10
Europe	Japan	chr5	20920001	20940000	0.1184908597215845	416
Europe	Japan	chr5	20940001	20960000	0.0227470019968387	277
Europe	Japan	chr5	20960001	20980000	0.1035190470329804	606
Europe	Japan	chr5	20980001	21000000	0.1086581895016415	408
Europe	Japan	chr5	21000001	21020000	0.08960748771802	202
Europe	Japan	chr5	21020001	21040000	0.1941761180013692	607
Europe	Japan	chr5	21040001	21060000	0.0832652965995761	107
Europe	Japan	chr5	21060001	21080000	0.2358932098349954	584
Europe	Japan	chr5	21080001	21100000	0.2142640282486182	138
Europe	Japan	chr5	21100001	21120000	0.1074593317034753	169
Europe	Japan	chr5	21120001	21140000	0.1256385620597577	280
Europe	Japan	chr5	21140001	21160000	0.1513359656670083	280
Europe	Japan	chr5	21160001	21180000	0.1584209094380345	71
Europe	Japan	chr5	21180001	21200000	0.0527120524568479	410
Europe	Japan	chr5	21200001	21220000	0.0615931441536301	289
Europe	Japan	chr5	21220001	21240000	0.0488402490030566	276
Europe	Japan	chr5	21240001	21260000	0.0786377234974098	422
Europe	Japan	chr5	21260001	21280000	0.1981169757882352	363
Europe	Japan	chr5	21280001	21300000	0.1323129884433369	312
Europe	Japan	chr5	21300001	21320000	0.0760744872831226	552
Europe	Japan	chr5	21320001	21340000	0.0754950535977428	466
Europe	Japan	chr5	21340001	21360000	0.0561601460164679	108
Europe	Japan	chr5	21360001	21380000	0.0933617814603658	426
Europe	Japan	chr5	21380001	21400000	0.1085126029143688	226
Europe	Japan	chr5	21400001	21420000	0.0782345776221003	415
Europe	Japan	chr5	21420001	21440000	0.1029363257569645	321
Europe	Japan	chr5	21440001	21460000	0.1212710774652754	182
Europe	Japan	chr5	21460001	21480000	0.0677514788223292	401
Europe	Japan	chr5	21480001	21500000	0.1397964227960901	189
Europe	Japan	chr5	21500001	21520000	0.1728272246179635	556
Europe	Japan	chr5	21520001	21540000	0.2018563339766311	668
Europe	Japan	chr5	21540001	21560000	0.1935827086132341	244
Europe	Japan	chr5	21560001	21580000	0.0679883300511843	191
Europe	Japan	chr5	21580001	21600000	0.2742400007959243	474
Europe	Japan	chr5	21600001	21620000	0.1889747153098359	215
Europe	Japan	chr5	21620001	21640000	0.1726268666028213	214
Europe	Japan	chr5	21640001	21660000	0.191394427591472	153
Europe	Japan	chr5	21660001	21680000	0.30463677822005	365
Europe	Japan	chr5	21680001	21700000	0.2024732847347863	540
Europe	Japan	chr5	21700001	21720000	0.3955278573502812	546
Europe	Japan	chr5	21720001	21740000	0.0943795466958405	646
Europe	Japan	chr5	21740001	21760000	0.0297563236153434	604
Europe	Japan	chr5	21760001	21780000	0.2036398533695898	363
Europe	Japan	chr5	21780001	21800000	0.5419975818341977	799
Europe	Japan	chr5	21800001	21820000	0.2522223060176533	218
Europe	Japan	chr5	21820001	21840000	0.2174734415200532	374
Europe	Japan	chr5	21840001	21860000	0.1839241125674229	524
Europe	Japan	chr5	21860001	21880000	0.1985350978623266	322
Europe	Japan	chr5	21880001	21900000	0.1171579232169696	579
Europe	Japan	chr5	21900001	21920000	0.3058272275373694	687
Europe	Japan	chr5	21920001	21940000	0.3493286998964259	315
Europe	Japan	chr5	21940001	21960000	0.2368385552228846	358
Europe	Japan	chr5	21960001	21980000	0.2528267379675744	272
Europe	Japan	chr5	21980001	22000000	0.2201542914678686	179
Europe	Japan	chr5	22000001	22020000	0.1931732663195817	184
Europe	Japan	chr5	22020001	22040000	0.3036228052582639	63
Europe	Japan	chr5	22040001	22060000	0.2339003665798127	219
Europe	Japan	chr5	22060001	22080000	0.2090746883966442	391
Europe	Japan	chr5	22080001	22100000	0.2719867446495429	529
Europe	Japan	chr5	22100001	22120000	0.1861026007072964	281
Europe	Japan	chr5	22120001	22140000	0.1012634949986129	216
Europe	Japan	chr5	22140001	22160000	0.0733102179441518	289
Europe	Japan	chr5	22160001	22180000	0.207747645406757	165
Europe	Japan	chr5	22180001	22200000	0.2301488785815415	432
Europe	Japan	chr5	22200001	22220000	0.2013752386009326	464
Europe	Japan	chr5	22220001	22240000	0.1360577459078497	325
Europe	Japan	chr5	22240001	22260000	0.1102711616798174	363
Europe	Japan	chr5	22260001	22280000	0.1503313308319353	523
Europe	Japan	chr5	22280001	22300000	0.1696322277022011	973
Europe	Japan	chr5	22300001	22320000	0.1149289327583589	594
Europe	Japan	chr5	22320001	22340000	0.0327213728824794	956
Europe	Japan	chr5	22340001	22360000	0.0480515656785871	342
Europe	Japan	chr5	22360001	22380000	0.0178831554221707	429
Europe	Japan	chr5	22380001	22400000	0.1749571236689878	353
Europe	Japan	chr5	22400001	22420000	0.1689665055523451	242
Europe	Japan	chr5	22420001	22440000	0.1347746673917673	324
Europe	Japan	chr5	22440001	22460000	0.1552874163633555	288
Europe	Japan	chr5	22460001	22480000	0.2282086402628416	309
Europe	Japan	chr5	22480001	22500000	0.1659621065498625	191
Europe	Japan	chr5	22500001	22520000	0.1214721743912653	119
Europe	Japan	chr5	22520001	22540000	0.1552737690996145	595
Europe	Japan	chr5	22540001	22560000	0.1381636271252756	354
Europe	Japan	chr5	22560001	22580000	0.0199419705274623	619
Europe	Japan	chr5	22580001	22600000	-0.0237555067562291	819
Europe	Japan	chr5	22600001	22620000	0.1717956365344304	294
Europe	Japan	chr5	22620001	22640000	0.1968269939269324	316
Europe	Japan	chr5	22640001	22660000	0.1635976620002376	147
Europe	Japan	chr5	22660001	22680000	0.172673692794996	317
Europe	Japan	chr5	22680001	22700000	0.1327062548188581	133
Europe	Japan	chr5	22700001	22720000	0.183664727010758	234
Europe	Japan	chr5	22720001	22740000	0.0981793343114552	864
Europe	Japan	chr5	22740001	22760000	0.1468887857177823	299
Europe	Japan	chr5	22760001	22780000	0.0745071182905675	297
Europe	Japan	chr5	22780001	22800000	0.0889318288984611	541
Europe	Japan	chr5	22800001	22820000	0.0941047753287241	452
Europe	Japan	chr5	22820001	22840000	0.2854759026864985	312
Europe	Japan	chr5	22840001	22860000	0.0064750791301573	290
Europe	Japan	chr5	22860001	22880000	0.0806152784778068	242
Europe	Japan	chr5	22880001	22900000	0.0407989867136022	477
Europe	Japan	chr5	22900001	22920000	0.1338105218643165	236
Europe	Japan	chr5	22920001	22940000	0.3735382226416534	342
Europe	Japan	chr5	22940001	22960000	0.3087162838910466	792
Europe	Japan	chr5	22960001	22980000	0.1604373077496754	468
Europe	Japan	chr5	22980001	23000000	0.0939554351081805	407
Europe	Japan	chr5	23000001	23020000	0.0951607572495067	179
Europe	Japan	chr5	23020001	23040000	0.1110086742376113	329
Europe	Japan	chr5	23040001	23060000	0.1914751512039129	497
Europe	Japan	chr5	23060001	23080000	0.1324541245342951	858
Europe	Japan	chr5	23080001	23100000	0.3386867082397532	174
Europe	Japan	chr5	23100001	23120000	0.2622727345071943	287
Europe	Japan	chr5	23120001	23140000	0.0804058344243262	324
Europe	Japan	chr5	23140001	23160000	0.0825531783480444	250
Europe	Japan	chr5	23160001	23180000	0.084074687674205	307
Europe	Japan	chr5	23180001	23200000	0.1528693726390587	279
Europe	Japan	chr5	23200001	23220000	0.1810694600278911	263
Europe	Japan	chr5	23220001	23240000	0.2505855719845132	161
Europe	Japan	chr5	23240001	23260000	0.1673702648321147	306
Europe	Japan	chr5	23260001	23280000	0.1446119736850698	176
Europe	Japan	chr5	23280001	23300000	0.1239329303253704	523
Europe	Japan	chr5	23300001	23320000	0.080289433037426	288
Europe	Japan	chr5	23320001	23340000	0.1153527828561292	515
Europe	Japan	chr5	23340001	23360000	0.1371827201682462	575
Europe	Japan	chr5	23360001	23380000	0.0620037185618758	594
Europe	Japan	chr5	23380001	23400000	0.122730119325719	406
Europe	Japan	chr5	23400001	23420000	0.1497234911891785	204
Europe	Japan	chr5	23420001	23440000	0.2926533331404874	418
Europe	Japan	chr5	23440001	23460000	0.1329647440821798	302
Europe	Japan	chr5	23460001	23480000	0.1605434927790429	279
Europe	Japan	chr5	23480001	23500000	0.0460513358052389	340
Europe	Japan	chr5	23500001	23520000	0.2733925544466252	434
Europe	Japan	chr5	23520001	23540000	0.1589011964563975	495
Europe	Japan	chr5	23540001	23560000	0.0261333917497667	610
Europe	Japan	chr5	23560001	23580000	0.0860587661907479	354
Europe	Japan	chr5	23580001	23600000	0.0790607065371688	220
Europe	Japan	chr5	23600001	23620000	0.1633044040565507	520
Europe	Japan	chr5	23620001	23640000	0.1458708062844995	286
Europe	Japan	chr5	23640001	23660000	0.2069770108123058	197
Europe	Japan	chr5	23660001	23680000	0.0822284473016478	296
Europe	Japan	chr5	23680001	23700000	0.0105862666737777	255
Europe	Japan	chr5	23700001	23720000	0.0913283488341197	202
Europe	Japan	chr5	23720001	23740000	0.0773128503121684	233
Europe	Japan	chr5	23740001	23760000	0.0622763271740237	215
Europe	Japan	chr5	23760001	23780000	0.0172023723943999	414
Europe	Japan	chr5	23780001	23800000	0.0696675489786292	608
Europe	Japan	chr5	23800001	23820000	0.0955297333388533	210
Europe	Japan	chr5	23820001	23840000	0.24839933813537	85
Europe	Japan	chr5	23840001	23860000	0.2075318602595126	217
Europe	Japan	chr5	23860001	23880000	0.0910876559737911	141
Europe	Japan	chr5	23880001	23900000	0.2156062570265583	203
Europe	Japan	chr5	23900001	23920000	0.2362404243467054	171
Europe	Japan	chr5	23920001	23940000	0.2470137186454074	118
Europe	Japan	chr5	23940001	23960000	0.0566926799339317	92
Europe	Japan	chr5	23960001	23980000	0.1336353752559311	257
Europe	Japan	chr5	23980001	24000000	0.1434725935334638	142
Europe	Japan	chr5	24000001	24020000	0.1049725471889135	135
Europe	Japan	chr5	24020001	24040000	0.1291942449901403	209
Europe	Japan	chr5	24040001	24060000	0.0772281932059875	256
Europe	Japan	chr5	24060001	24080000	0.0851313868019397	235
Europe	Japan	chr5	24080001	24100000	0.1438537378322341	127
Europe	Japan	chr5	24100001	24120000	0.1202960488073959	457
Europe	Japan	chr5	24120001	24140000	0.0690599082620352	138
Europe	Japan	chr5	24140001	24160000	0.2415681194760273	386
Europe	Japan	chr5	24160001	24180000	0.3562509920001236	224
Europe	Japan	chr5	24180001	24200000	0.0708290998914038	181
Europe	Japan	chr5	24200001	24220000	0.3321357014358977	295
Europe	Japan	chr5	24220001	24240000	0.1310392634142759	484
Europe	Japan	chr5	24240001	24260000	0.1330531801332453	284
Europe	Japan	chr5	24260001	24280000	0.1118867268656846	451
Europe	Japan	chr5	24280001	24300000	0.1630774676347456	465
Europe	Japan	chr5	24300001	24320000	0.2288735145927833	248
Europe	Japan	chr5	24320001	24340000	0.300807013165778	346
Europe	Japan	chr5	24340001	24360000	0.1492650594373951	417
Europe	Japan	chr5	24360001	24380000	0.0852997528110292	364
Europe	Japan	chr5	24380001	24400000	0.2066444922528685	452
Europe	Japan	chr5	24400001	24420000	0.2303649471943837	297
Europe	Japan	chr5	24420001	24440000	0.2852392107352163	506
Europe	Japan	chr5	24440001	24460000	0.1966635540625358	491
Europe	Japan	chr5	24460001	24480000	0.2408289465701765	340
Europe	Japan	chr5	24480001	24500000	0.1855712332684736	603
Europe	Japan	chr5	24500001	24520000	0.1771107084204588	430
Europe	Japan	chr5	24520001	24540000	0.1763647111283943	356
Europe	Japan	chr5	24540001	24560000	0.0630395052547792	264
Europe	Japan	chr5	24560001	24580000	0.0436385190140839	320
Europe	Japan	chr5	24580001	24600000	0.0837971418197658	259
Europe	Japan	chr5	24600001	24620000	0.1146066622970815	289
Europe	Japan	chr5	24620001	24640000	0.0276097842288182	878
Europe	Japan	chr5	24640001	24660000	0.1492877276340173	448
Europe	Japan	chr5	24660001	24680000	0.0481602654874063	544
Europe	Japan	chr5	24680001	24700000	0.085218540641408	200
Europe	Japan	chr5	24700001	24720000	0.062436742769769	436
Europe	Japan	chr5	24720001	24740000	0.0769638136195557	322
Europe	Japan	chr5	24740001	24760000	0.1056395972049286	283
Europe	Japan	chr5	24760001	24780000	0.1088320249304775	361
Europe	Japan	chr5	24780001	24800000	0.0899191198654137	378
Europe	Japan	chr5	24800001	24820000	0.1936787059824083	449
Europe	Japan	chr5	24820001	24840000	0.1158128193121926	255
Europe	Japan	chr5	24840001	24860000	0.1154197104929045	443
Europe	Japan	chr5	24860001	24880000	0.1980537981451429	246
Europe	Japan	chr5	24880001	24900000	0.1209859453365335	427
Europe	Japan	chr5	24900001	24920000	0.1157468093274472	468
Europe	Japan	chr5	24920001	24940000	0.1776579850394476	230
Europe	Japan	chr5	24940001	24960000	0.3015614400750267	342
Europe	Japan	chr5	24960001	24980000	0.1241649010273061	455
Europe	Japan	chr5	24980001	25000000	0.2852300925910978	362
Europe	Japan	chr5	25000001	25020000	0.303371945016406	872
Europe	Japan	chr5	25020001	25040000	0.3108593616289566	261
Europe	Japan	chr5	25040001	25060000	0.2355764725699171	531
Europe	Japan	chr5	25060001	25080000	0.1707568795873641	629
Europe	Japan	chr5	25080001	25100000	0.1232851053778446	314
Europe	Japan	chr5	25100001	25120000	0.0661221476831191	258
Europe	Japan	chr5	25120001	25140000	0.1064126217747337	133
Europe	Japan	chr5	25140001	25160000	0.1088583150297998	333
Europe	Japan	chr5	25160001	25180000	0.0748284106278791	190
Europe	Japan	chr5	25180001	25200000	0.1119998215526658	414
Europe	Japan	chr5	25200001	25220000	0.1261375135114827	155
Europe	Japan	chr5	25220001	25240000	0.0912777245899869	426
Europe	Japan	chr5	25240001	25260000	0.0838243606363382	417
Europe	Japan	chr5	25260001	25280000	0.3134887372246003	224
Europe	Japan	chr5	25280001	25300000	0.145548228731634	364
Europe	Japan	chr5	25300001	25320000	0.0381855740121927	202
Europe	Japan	chr5	25320001	25340000	0.0279538913441792	164
Europe	Japan	chr5	25340001	25360000	-0.0196811219627152	74
Europe	Japan	chr5	25360001	25380000	0.0625655270483604	114
Europe	Japan	chr5	25380001	25400000	0.0538902488975904	359
Europe	Japan	chr5	25400001	25420000	0.0423064180007214	355
Europe	Japan	chr5	25420001	25440000	-0.0137534740483105	264
Europe	Japan	chr5	25440001	25460000	-0.0172055754404673	90
Europe	Japan	chr5	25460001	25480000	0.0249342120629691	363
Europe	Japan	chr5	25480001	25500000	0.1030426735461301	132
Europe	Japan	chr5	25500001	25520000	0.2352660270059758	266
Europe	Japan	chr5	25520001	25540000	0.1153843978430054	275
Europe	Japan	chr5	25540001	25560000	0.0082253038249957	284
Europe	Japan	chr5	25560001	25580000	0.0203851371726291	309
Europe	Japan	chr5	25580001	25600000	0.0628202010755845	318
Europe	Japan	chr5	25600001	25620000	0.0718481044036034	84
Europe	Japan	chr5	25620001	25640000	0.0726309422783873	201
Europe	Japan	chr5	25640001	25660000	0.0390904609969856	152
Europe	Japan	chr5	25660001	25680000	0.1092747584925369	114
Europe	Japan	chr5	25680001	25700000	0.0797752505279821	100
Europe	Japan	chr5	25700001	25720000	0.044183299208384	108
Europe	Japan	chr5	25720001	25740000	0.0167761431512055	126
Europe	Japan	chr5	25740001	25760000	0.0123427298384105	170
Europe	Japan	chr5	25760001	25780000	-0.0005632864469976	118
Europe	Japan	chr5	25780001	25800000	0.0280614999396465	136
Europe	Japan	chr5	25800001	25820000	0.0529509006025436	79
Europe	Japan	chr5	25820001	25840000	0.0880384668371198	82
Europe	Japan	chr5	25840001	25860000	0.0575628680550761	147
Europe	Japan	chr5	25860001	25880000	0.0261333445705212	229
